No saved genome found.
Genome 84: Fitness 61.94
Genome 85: Fitness 52.88
Genome 86: Fitness 29.47
Genome 87: Fitness 19.73
Genome 88: Fitness 88.77
Genome 89: Fitness 32.16
Genome 90: Fitness 34.97
Genome 91: Fitness 51.59
Genome 92: Fitness 75.91
Genome 93: Fitness 37.53
Genome 94: Fitness 40.96
Genome 95: Fitness 29.95
Genome 96: Fitness 69.54
Genome 97: Fitness 73.10
Genome 98: Fitness 30.79
Genome 99: Fitness 54.99
Genome 100: Fitness 48.92
Best fitness: 94.48
Generation 88/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.95
Genome 6: Fitness 86.28
Genome 7: Fitness 39.74
Genome 8: Fitness 82.71
Genome 9: Fitness 16.92
Genome 10: Fitness 86.71
Genome 11: Fitness 36.90
Genome 12: Fitness 30.90
Genome 13: Fitness 14.85
Genome 14: Fitness 45.46
Genome 15: Fitness 50.01
Genome 16: Fitness 79.34
Genome 17: Fitness 48.41
Genome 18: Fitness 47.40
Genome 19: Fitness 45.08
Genome 20: Fitness 34.37
Genome 21: Fitness 38.38
Genome 22: Fitness 61.46
Genome 23: Fitness 47.15
Genome 24: Fitness 29.10
Genome 25: Fitness 64.34
Genome 26: Fitness 36.89
Genome 27: Fitness 36.97
Genome 28: Fitness 67.40
Genome 29: Fitness 34.82
Genome 30: Fitness 70.89
Genome 31: Fitness 79.91
Genome 32: Fitness 69.09
Genome 33: Fitness 84.39
Genome 34: Fitness 51.41
Genome 35: Fitness 44.64
Genome 36: Fitness 87.51
Genome 37: Fitness 29.22
Genome 38: Fitness 75.71
Genome 39: Fitness 34.89
Genome 40: Fitness 42.11
Genome 41: Fitness 52.29
Genome 42: Fitness 59.49
Genome 43: Fitness 67.93
Genome 44: Fitness 84.12
Genome 45: Fitness 21.37
Genome 46: Fitness 29.90
Genome 47: Fitness 63.59
Genome 48: Fitness 60.68
Genome 49: Fitness 80.15
Genome 50: Fitness 58.03
Genome 51: Fitness 51.07
Genome 52: Fitness 29.47
Genome 53: Fitness 63.00
Genome 54: Fitness 28.87
Genome 55: Fitness 41.61
Genome 56: Fitness 24.91
Genome 57: Fitness 37.07
Genome 58: Fitness 90.77
Genome 59: Fitness 83.54
Genome 60: Fitness 86.53
Genome 61: Fitness 56.22
Genome 62: Fitness 29.54
Genome 63: Fitness 49.21
Genome 64: Fitness 83.10
Genome 65: Fitness 55.85
Genome 66: Fitness 60.26
Genome 67: Fitness 47.00
Genome 68: Fitness 78.64
Genome 69: Fitness 32.03
Genome 70: Fitness 79.24
Genome 71: Fitness 47.77
Genome 72: Fitness 45.67
Genome 73: Fitness 84.08
Genome 74: Fitness 85.07
Genome 75: Fitness 29.33
Genome 76: Fitness 40.74
Genome 77: Fitness 39.86
Genome 78: Fitness 48.62
Genome 79: Fitness 87.01
Genome 80: Fitness 36.09
Genome 81: Fitness 83.41
Genome 82: Fitness 49.71
Genome 83: Fitness 32.87
Genome 84: Fitness 52.12
Genome 85: Fitness 65.81
Genome 86: Fitness 42.54
Genome 87: Fitness 78.21
Genome 88: Fitness 69.85
Genome 89: Fitness 45.83
Genome 90: Fitness 82.15
Genome 91: Fitness 37.89
Genome 92: Fitness 39.73
Genome 93: Fitness 22.01
Genome 94: Fitness 43.74
Genome 95: Fitness 63.91
Genome 96: Fitness 50.72
Genome 97: Fitness 47.60
Genome 98: Fitness 35.42
Genome 99: Fitness 36.07
Genome 100: Fitness 28.17
Best fitness: 94.48
Generation 89/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.95
Genome 6: Fitness 29.57
Genome 7: Fitness 43.40
Genome 8: Fitness 55.58
Genome 9: Fitness 50.05
Genome 10: Fitness 75.12
Genome 11: Fitness 61.71
Genome 12: Fitness 45.40
Genome 13: Fitness 44.45
Genome 14: Fitness 34.42
Genome 15: Fitness 36.80
Genome 16: Fitness 54.98
Genome 17: Fitness 81.32
Genome 18: Fitness 51.21
Genome 19: Fitness 42.99
Genome 20: Fitness 79.29
Genome 21: Fitness 69.92
Genome 22: Fitness 25.03
Genome 23: Fitness 78.98
Genome 24: Fitness 34.07
Genome 25: Fitness 20.68
Genome 26: Fitness 33.32
Genome 27: Fitness 91.28
Genome 28: Fitness 59.87
Genome 29: Fitness 50.41
Genome 30: Fitness 77.81
Genome 31: Fitness 34.51
Genome 32: Fitness 33.87
Genome 33: Fitness 42.86
Genome 34: Fitness 69.69
Genome 35: Fitness 76.16
Genome 36: Fitness 64.17
Genome 37: Fitness 46.63
Genome 38: Fitness 44.85
Genome 39: Fitness 52.18
Genome 40: Fitness 9.73
Genome 41: Fitness 41.27
Genome 42: Fitness 26.10
Genome 43: Fitness 75.89
Genome 44: Fitness 56.08
Genome 45: Fitness 71.10
Genome 46: Fitness 35.35
Genome 47: Fitness 8.01
Genome 48: Fitness 37.22
Genome 49: Fitness 44.26
Genome 50: Fitness 63.16
Genome 51: Fitness 83.37
Genome 52: Fitness 42.85
Genome 53: Fitness 83.85
Genome 54: Fitness 25.63
Genome 55: Fitness 59.44
Genome 56: Fitness 31.94
Genome 57: Fitness 33.97
Genome 58: Fitness 86.02
Genome 59: Fitness 91.70
Genome 60: Fitness 85.82
Genome 61: Fitness 54.05
Genome 62: Fitness 66.14
Genome 63: Fitness 34.63
Genome 64: Fitness 73.40
Genome 65: Fitness 26.38
Genome 66: Fitness 10.08
Genome 67: Fitness 58.56
Genome 68: Fitness 66.86
Genome 69: Fitness 25.61
Genome 70: Fitness 30.04
Genome 71: Fitness 60.87
Genome 72: Fitness 57.36
Genome 73: Fitness 12.34
Genome 74: Fitness 55.01
Genome 75: Fitness 35.68
Genome 76: Fitness 83.36
Genome 77: Fitness 60.47
Genome 78: Fitness 83.21
Genome 79: Fitness 45.99
Genome 80: Fitness 45.01
Genome 81: Fitness 86.30
Genome 82: Fitness 36.90
Genome 83: Fitness 48.79
Genome 84: Fitness 71.61
Genome 85: Fitness 44.19
Genome 86: Fitness 30.13
Genome 87: Fitness 47.50
Genome 88: Fitness 31.62
Genome 89: Fitness 38.48
Genome 90: Fitness 16.71
Genome 91: Fitness 51.41
Genome 92: Fitness 34.68
Genome 93: Fitness 12.78
Genome 94: Fitness 74.10
Genome 95: Fitness 90.04
Genome 96: Fitness 40.29
Genome 97: Fitness 31.57
Genome 98: Fitness 84.38
Genome 99: Fitness 33.18
Genome 100: Fitness 88.88
Best fitness: 94.48
Generation 90/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.95
Genome 6: Fitness 31.92
Genome 7: Fitness 58.45
Genome 8: Fitness 71.97
Genome 9: Fitness 90.23
Genome 10: Fitness 67.80
Genome 11: Fitness 35.83
Genome 12: Fitness 61.50
Genome 13: Fitness 88.63
Genome 14: Fitness 52.93
Genome 15: Fitness 87.18
Genome 16: Fitness 91.91
Genome 17: Fitness 69.22
Genome 18: Fitness 87.51
Genome 19: Fitness 37.52
Genome 20: Fitness 63.86
Genome 21: Fitness 45.29
Genome 22: Fitness 85.23
Genome 23: Fitness 82.13
Genome 24: Fitness 86.06
Genome 25: Fitness 40.20
Genome 26: Fitness 35.79
Genome 27: Fitness 37.61
Genome 28: Fitness 53.77
Genome 29: Fitness 68.12
Genome 30: Fitness 48.35
Genome 31: Fitness 88.14
Genome 32: Fitness 53.15
Genome 33: Fitness 33.08
Genome 34: Fitness 44.05
Genome 35: Fitness 81.61
Genome 36: Fitness 82.12
Genome 37: Fitness 31.22
Genome 38: Fitness 33.79
Genome 39: Fitness 33.75
Genome 40: Fitness 40.65
Genome 41: Fitness 37.09
Genome 42: Fitness 68.73
Genome 43: Fitness 47.12
Genome 44: Fitness 40.01
Genome 45: Fitness 31.11
Genome 46: Fitness 90.34
Genome 47: Fitness 91.94
Genome 48: Fitness 52.73
Genome 49: Fitness 43.60
Genome 50: Fitness 69.04
Genome 51: Fitness 86.49
Genome 52: Fitness 62.99
Genome 53: Fitness 13.55
Genome 54: Fitness 83.93
Genome 55: Fitness 73.12
Genome 56: Fitness 31.81
Genome 57: Fitness 33.94
Genome 58: Fitness 60.76
Genome 59: Fitness 49.01
Genome 60: Fitness 6.61
Genome 61: Fitness 30.80
Genome 62: Fitness 28.48
Genome 63: Fitness 91.72
Genome 64: Fitness 73.14
Genome 65: Fitness 31.91
Genome 66: Fitness 61.97
Genome 67: Fitness 55.00
Genome 68: Fitness 48.09
Genome 69: Fitness 39.75
Genome 70: Fitness 10.28
Genome 71: Fitness 8.45
Genome 72: Fitness 32.04
Genome 73: Fitness 73.61
Genome 74: Fitness 87.58
Genome 75: Fitness 37.67
Genome 76: Fitness 75.68
Genome 77: Fitness 9.39
Genome 78: Fitness 77.03
Genome 79: Fitness 54.85
Genome 80: Fitness 31.77
Genome 81: Fitness 38.00
Genome 82: Fitness 85.03
Genome 83: Fitness 54.68
Genome 84: Fitness 24.84
Genome 85: Fitness 43.30
Genome 86: Fitness 29.47
Genome 87: Fitness 28.73
Genome 88: Fitness 66.46
Genome 89: Fitness 44.30
Genome 90: Fitness 60.44
Genome 91: Fitness 80.45
Genome 92: Fitness 79.05
Genome 93: Fitness 44.32
Genome 94: Fitness 33.73
Genome 95: Fitness 48.83
Genome 96: Fitness 62.66
Genome 97: Fitness 38.10
Genome 98: Fitness 64.76
Genome 99: Fitness 60.98
Genome 100: Fitness 40.25
Best fitness: 94.48
Generation 91/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.95
Genome 6: Fitness 69.46
Genome 7: Fitness 48.43
Genome 8: Fitness 33.78
Genome 9: Fitness 79.18
Genome 10: Fitness 66.07
Genome 11: Fitness 58.72
Genome 12: Fitness 88.88
Genome 13: Fitness 90.79
Genome 14: Fitness 20.68
Genome 15: Fitness 64.28
Genome 16: Fitness 86.30
Genome 17: Fitness 22.50
Genome 18: Fitness 82.60
Genome 19: Fitness 87.07
Genome 20: Fitness 52.78
Genome 21: Fitness 84.94
Genome 22: Fitness 82.65
Genome 23: Fitness 31.02
Genome 24: Fitness 62.22
Genome 25: Fitness 39.10
Genome 26: Fitness 52.28
Genome 27: Fitness 88.18
Genome 28: Fitness 66.90
Genome 29: Fitness 55.23
Genome 30: Fitness 54.15
Genome 31: Fitness 41.49
Genome 32: Fitness 53.02
Genome 33: Fitness 43.28
Genome 34: Fitness 40.63
Genome 35: Fitness 68.87
Genome 36: Fitness 42.36
Genome 37: Fitness 67.77
Genome 38: Fitness 37.27
Genome 39: Fitness 89.46
Genome 40: Fitness 61.16
Genome 41: Fitness 34.40
Genome 42: Fitness 45.38
Genome 43: Fitness 82.55
Genome 44: Fitness 44.63
Genome 45: Fitness 71.01
Genome 46: Fitness 30.17
Genome 47: Fitness 37.53
Genome 48: Fitness 80.23
Genome 49: Fitness 68.13
Genome 50: Fitness 86.89
Genome 51: Fitness 34.77
Genome 52: Fitness 51.52
Genome 53: Fitness 72.92
Genome 54: Fitness 90.15
Genome 55: Fitness 75.25
Genome 56: Fitness 32.55
Genome 57: Fitness 73.63
Genome 58: Fitness 30.34
Genome 59: Fitness 32.39
Genome 60: Fitness 44.42
Genome 61: Fitness 48.94
Genome 62: Fitness 37.78
Genome 63: Fitness 21.54
Genome 64: Fitness 54.94
Genome 65: Fitness 7.83
Genome 66: Fitness 54.19
Genome 67: Fitness 29.65
Genome 68: Fitness 80.01
Genome 69: Fitness 71.44
Genome 70: Fitness 36.53
Genome 71: Fitness 80.41
Genome 72: Fitness 44.23
Genome 73: Fitness 32.53
Genome 74: Fitness 70.11
Genome 75: Fitness 50.20
Genome 76: Fitness 47.41
Genome 77: Fitness 86.40
Genome 78: Fitness 39.73
Genome 79: Fitness 40.01
Genome 80: Fitness 20.57
Genome 81: Fitness 88.11
Genome 82: Fitness 64.70
Genome 83: Fitness 27.99
Genome 84: Fitness 91.80
Genome 85: Fitness 75.54
Genome 86: Fitness 43.05
Genome 87: Fitness 90.66
Genome 88: Fitness 81.81
Genome 89: Fitness 40.61
Genome 90: Fitness 39.05
Genome 91: Fitness 82.81
Genome 92: Fitness 76.54
Genome 93: Fitness 75.49
Genome 94: Fitness 60.46
Genome 95: Fitness 65.00
Genome 96: Fitness 64.03
Genome 97: Fitness 68.34
Genome 98: Fitness 50.18
Genome 99: Fitness 43.31
Genome 100: Fitness 45.68
Best fitness: 94.48
Generation 92/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.95
Genome 6: Fitness 83.40
Genome 7: Fitness 45.66
Genome 8: Fitness 51.45
Genome 9: Fitness 30.89
Genome 10: Fitness 62.02
Genome 11: Fitness 46.36
Genome 12: Fitness 88.94
Genome 13: Fitness 36.97
Genome 14: Fitness 61.19
Genome 15: Fitness 61.46
Genome 16: Fitness 36.82
Genome 17: Fitness 40.86
Genome 18: Fitness 56.68
Genome 19: Fitness 62.16
Genome 20: Fitness 48.33
Genome 21: Fitness 45.83
Genome 22: Fitness 35.36
Genome 23: Fitness 64.38
Genome 24: Fitness 86.80
Genome 25: Fitness 33.35
Genome 26: Fitness 33.83
Genome 27: Fitness 88.58
Genome 28: Fitness 39.56
Genome 29: Fitness 36.08
Genome 30: Fitness 89.00
Genome 31: Fitness 18.44
Genome 32: Fitness 43.32
Genome 33: Fitness 42.87
Genome 34: Fitness 36.95
Genome 35: Fitness 84.01
Genome 36: Fitness 39.19
Genome 37: Fitness 20.10
Genome 38: Fitness 37.32
Genome 39: Fitness 43.11
Genome 40: Fitness 79.50
Genome 41: Fitness 59.89
Genome 42: Fitness 10.09
Genome 43: Fitness 36.34
Genome 44: Fitness 62.76
Genome 45: Fitness 38.60
Genome 46: Fitness 57.89
Genome 47: Fitness 18.41
Genome 48: Fitness 59.28
Genome 49: Fitness 35.12
Genome 50: Fitness 84.13
Genome 51: Fitness 69.69
Genome 52: Fitness 82.65
Genome 53: Fitness 13.67
Genome 54: Fitness 37.02
Genome 55: Fitness 34.51
Genome 56: Fitness 56.24
Genome 57: Fitness 82.73
Genome 58: Fitness 36.90
Genome 59: Fitness 38.38
Genome 60: Fitness 84.42
Genome 61: Fitness 80.25
Genome 62: Fitness 69.22
Genome 63: Fitness 51.44
Genome 64: Fitness 17.33
Genome 65: Fitness 92.76
Genome 66: Fitness 59.20
Genome 67: Fitness 21.50
Genome 68: Fitness 44.66
Genome 69: Fitness 31.31
Genome 70: Fitness 73.31
Genome 71: Fitness 60.04
Genome 72: Fitness 8.49
Genome 73: Fitness 67.04
Genome 74: Fitness 60.84
Genome 75: Fitness 6.49
Genome 76: Fitness 75.78
Genome 77: Fitness 57.54
Genome 78: Fitness 41.87
Genome 79: Fitness 35.70
Genome 80: Fitness 31.42
Genome 81: Fitness 32.70
Genome 82: Fitness 40.70
Genome 83: Fitness 84.00
Genome 84: Fitness 44.13
Genome 85: Fitness 79.66
Genome 86: Fitness 67.54
Genome 87: Fitness 37.85
Genome 88: Fitness 32.19
Genome 89: Fitness 61.78
Genome 90: Fitness 56.48
Genome 91: Fitness 31.00
Genome 92: Fitness 36.12
Genome 93: Fitness 38.98
Genome 94: Fitness 65.49
Genome 95: Fitness 77.80
Genome 96: Fitness 43.82
Genome 97: Fitness 45.80
Genome 98: Fitness 87.80
Genome 99: Fitness 38.96
Genome 100: Fitness 73.74
Best fitness: 94.48
Generation 93/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.95
Genome 6: Fitness 36.57
Genome 7: Fitness 27.11
Genome 8: Fitness 32.74
Genome 9: Fitness 54.66
Genome 10: Fitness 48.47
Genome 11: Fitness 34.39
Genome 12: Fitness 54.89
Genome 13: Fitness 31.09
Genome 14: Fitness 20.98
Genome 15: Fitness 61.00
Genome 16: Fitness 72.05
Genome 17: Fitness 34.94
Genome 18: Fitness 68.62
Genome 19: Fitness 82.08
Genome 20: Fitness 35.48
Genome 21: Fitness 31.54
Genome 22: Fitness 90.09
Genome 23: Fitness 87.99
Genome 24: Fitness 57.95
Genome 25: Fitness 72.85
Genome 26: Fitness 35.80
Genome 27: Fitness 30.97
Genome 28: Fitness 80.04
Genome 29: Fitness 48.66
Genome 30: Fitness 79.90
Genome 31: Fitness 39.60
Genome 32: Fitness 33.33
Genome 33: Fitness 60.14
Genome 34: Fitness 49.74
Genome 35: Fitness 57.44
Genome 36: Fitness 62.44
Genome 37: Fitness 78.31
Genome 38: Fitness 75.07
Genome 39: Fitness 88.98
Genome 40: Fitness 36.58
Genome 41: Fitness 74.44
Genome 42: Fitness 54.44
Genome 43: Fitness 40.94
Genome 44: Fitness 47.12
Genome 45: Fitness 31.76
Genome 46: Fitness 87.58
Genome 47: Fitness 90.29
Genome 48: Fitness 55.46
Genome 49: Fitness 80.41
Genome 50: Fitness 88.61
Genome 51: Fitness 37.37
Genome 52: Fitness 84.91
Genome 53: Fitness 53.39
Genome 54: Fitness 55.26
Genome 55: Fitness 52.26
Genome 56: Fitness 36.64
Genome 57: Fitness 80.43
Genome 58: Fitness 85.46
Genome 59: Fitness 89.16
Genome 60: Fitness 40.81
Genome 61: Fitness 63.38
Genome 62: Fitness 14.61
Genome 63: Fitness 46.34
Genome 64: Fitness 90.69
Genome 65: Fitness 45.72
Genome 66: Fitness 37.23
Genome 67: Fitness 22.29
Genome 68: Fitness 16.68
Genome 69: Fitness 32.06
Genome 70: Fitness 87.49
Genome 71: Fitness 42.79
Genome 72: Fitness 89.61
Genome 73: Fitness 75.54
Genome 74: Fitness 82.80
Genome 75: Fitness 48.01
Genome 76: Fitness 53.36
Genome 77: Fitness 75.34
Genome 78: Fitness 67.71
Genome 79: Fitness 29.27
Genome 80: Fitness 36.72
Genome 81: Fitness 68.33
Genome 82: Fitness 91.06
Genome 83: Fitness 40.36
Genome 84: Fitness 32.89
Genome 85: Fitness 84.26
Genome 86: Fitness 52.15
Genome 87: Fitness 44.53
Genome 88: Fitness 87.45
Genome 89: Fitness 33.11
Genome 90: Fitness 39.73
Genome 91: Fitness 71.74
Genome 92: Fitness 55.88
Genome 93: Fitness 78.59
Genome 94: Fitness 70.96
Genome 95: Fitness 60.59
Genome 96: Fitness 43.23
Genome 97: Fitness 42.00
Genome 98: Fitness 82.89
Genome 99: Fitness 36.06
Genome 100: Fitness 36.49
Best fitness: 94.48
Generation 94/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.95
Genome 6: Fitness 38.30
Genome 7: Fitness 44.58
Genome 8: Fitness 33.79
Genome 9: Fitness 52.00
Genome 10: Fitness 34.22
Genome 11: Fitness 43.62
Genome 12: Fitness 87.17
Genome 13: Fitness 65.71
Genome 14: Fitness 48.41
Genome 15: Fitness 43.95
Genome 16: Fitness 56.34
Genome 17: Fitness 41.53
Genome 18: Fitness 76.08
Genome 19: Fitness 30.05
Genome 20: Fitness 36.18
Genome 21: Fitness 83.84
Genome 22: Fitness 19.22
Genome 23: Fitness 71.63
Genome 24: Fitness 75.69
Genome 25: Fitness 76.56
Genome 26: Fitness 63.50
Genome 27: Fitness 48.41
Genome 28: Fitness 61.11
Genome 29: Fitness 70.45
Genome 30: Fitness 72.29
Genome 31: Fitness 12.19
Genome 32: Fitness 55.51
Genome 33: Fitness 81.78
Genome 34: Fitness 43.92
Genome 35: Fitness 44.60
Genome 36: Fitness 8.11
Genome 37: Fitness 82.08
Genome 38: Fitness 46.44
Genome 39: Fitness 57.34
Genome 40: Fitness 54.84
Genome 41: Fitness 29.21
Genome 42: Fitness 64.75
Genome 43: Fitness 21.00
Genome 44: Fitness 86.49
Genome 45: Fitness 30.65
Genome 46: Fitness 8.34
Genome 47: Fitness 20.20
Genome 48: Fitness 77.16
Genome 49: Fitness 63.62
Genome 50: Fitness 67.62
Genome 51: Fitness 48.96
Genome 52: Fitness 23.57
Genome 53: Fitness 28.27
Genome 54: Fitness 51.72
Genome 55: Fitness 44.35
Genome 56: Fitness 56.12
Genome 57: Fitness 54.07
Genome 58: Fitness 75.28
Genome 59: Fitness 44.44
Genome 60: Fitness 41.07
Genome 61: Fitness 85.64
Genome 62: Fitness 43.96
Genome 63: Fitness 26.82
Genome 64: Fitness 61.71
Genome 65: Fitness 42.70
Genome 66: Fitness 75.86
Genome 67: Fitness 43.84
Genome 68: Fitness 33.50
Genome 69: Fitness 34.21
Genome 70: Fitness 47.57
Genome 71: Fitness 23.19
Genome 72: Fitness 71.70
Genome 73: Fitness 19.18
Genome 74: Fitness 56.69
Genome 75: Fitness 32.55
Genome 76: Fitness 37.89
Genome 77: Fitness 36.84
Genome 78: Fitness 32.68
Genome 79: Fitness 38.57
Genome 80: Fitness 76.39
Genome 81: Fitness 31.58
Genome 82: Fitness 83.06
Genome 83: Fitness 69.50
Genome 84: Fitness 72.19
Genome 85: Fitness 47.19
Genome 86: Fitness 40.11
Genome 87: Fitness 73.23
Genome 88: Fitness 51.30
Genome 89: Fitness 35.70
Genome 90: Fitness 27.40
Genome 91: Fitness 77.80
Genome 92: Fitness 29.42
Genome 93: Fitness 41.09
Genome 94: Fitness 41.94
Genome 95: Fitness 21.31
Genome 96: Fitness 50.34
Genome 97: Fitness 59.72
Genome 98: Fitness 49.87
Genome 99: Fitness 76.07
Genome 100: Fitness 53.50
Best fitness: 94.48
Generation 95/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.95
Genome 6: Fitness 32.88
Genome 7: Fitness 53.60
Genome 8: Fitness 83.79
Genome 9: Fitness 81.41
Genome 10: Fitness 52.65
Genome 11: Fitness 49.59
Genome 12: Fitness 37.65
Genome 13: Fitness 31.27
Genome 14: Fitness 41.77
Genome 15: Fitness 33.96
Genome 16: Fitness 42.57
Genome 17: Fitness 44.19
Genome 18: Fitness 10.34
Genome 19: Fitness 45.64
Genome 20: Fitness 62.31
Genome 21: Fitness 75.65
Genome 22: Fitness 48.53
Genome 23: Fitness 34.99
Genome 24: Fitness 83.64
Genome 25: Fitness 17.09
Genome 26: Fitness 81.95
Genome 27: Fitness 62.95
Genome 28: Fitness 39.76
Genome 29: Fitness 76.50
Genome 30: Fitness 49.60
Genome 31: Fitness 52.54
Genome 32: Fitness 31.95
Genome 33: Fitness 66.45
Genome 34: Fitness 89.65
Genome 35: Fitness 87.68
Genome 36: Fitness 57.71
Genome 37: Fitness 79.74
Genome 38: Fitness 81.87
Genome 39: Fitness 67.45
Genome 40: Fitness 56.28
Genome 41: Fitness 65.73
Genome 42: Fitness 33.10
Genome 43: Fitness 69.91
Genome 44: Fitness 23.03
Genome 45: Fitness 30.75
Genome 46: Fitness 80.05
Genome 47: Fitness 61.70
Genome 48: Fitness 51.58
Genome 49: Fitness 86.12
Genome 50: Fitness 30.32
Genome 51: Fitness 64.49
Genome 52: Fitness 80.61
Genome 53: Fitness 38.97
Genome 54: Fitness 28.83
Genome 55: Fitness 47.33
Genome 56: Fitness 63.92
Genome 57: Fitness 44.62
Genome 58: Fitness 78.34
Genome 59: Fitness 72.61
Genome 60: Fitness 61.48
Genome 61: Fitness 54.06
Genome 62: Fitness 50.14
Genome 63: Fitness 30.45
Genome 64: Fitness 19.20
Genome 65: Fitness 87.33
Genome 66: Fitness 33.44
Genome 67: Fitness 35.20
Genome 68: Fitness 48.73
Genome 69: Fitness 71.68
Genome 70: Fitness 45.16
Genome 71: Fitness 41.52
Genome 72: Fitness 56.63
Genome 73: Fitness 24.14
Genome 74: Fitness 80.60
Genome 75: Fitness 25.56
Genome 76: Fitness 25.28
Genome 77: Fitness 63.64
Genome 78: Fitness 48.16
Genome 79: Fitness 31.41
Genome 80: Fitness 34.84
Genome 81: Fitness 34.75
Genome 82: Fitness 53.06
Genome 83: Fitness 35.07
Genome 84: Fitness 62.74
Genome 85: Fitness 33.71
Genome 86: Fitness 64.37
Genome 87: Fitness 78.35
Genome 88: Fitness 60.32
Genome 89: Fitness 79.35
Genome 90: Fitness 61.80
Genome 91: Fitness 40.95
Genome 92: Fitness 24.39
Genome 93: Fitness 37.92
Genome 94: Fitness 38.02
Genome 95: Fitness 44.82
Genome 96: Fitness 50.30
Genome 97: Fitness 33.46
Genome 98: Fitness 14.96
Genome 99: Fitness 34.07
Genome 100: Fitness 36.23
Best fitness: 94.48
Generation 96/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.95
Genome 6: Fitness 43.81
Genome 7: Fitness 29.93
Genome 8: Fitness 88.09
Genome 9: Fitness 53.69
Genome 10: Fitness 32.37
Genome 11: Fitness 22.34
Genome 12: Fitness 59.13
Genome 13: Fitness 71.67
Genome 14: Fitness 49.23
Genome 15: Fitness 35.67
Genome 16: Fitness 31.18
Genome 17: Fitness 49.23
Genome 18: Fitness 70.72
Genome 19: Fitness 41.04
Genome 20: Fitness 49.07
Genome 21: Fitness 22.01
Genome 22: Fitness 63.44
Genome 23: Fitness 82.27
Genome 24: Fitness 35.29
Genome 25: Fitness 86.77
Genome 26: Fitness 64.17
Genome 27: Fitness 62.98
Genome 28: Fitness 57.41
Genome 29: Fitness 59.72
Genome 30: Fitness 30.59
Genome 31: Fitness 87.64
Genome 32: Fitness 65.36
Genome 33: Fitness 46.31
Genome 34: Fitness 34.42
Genome 35: Fitness 65.68
Genome 36: Fitness 81.51
Genome 37: Fitness 44.39
Genome 38: Fitness 37.05
Genome 39: Fitness 82.03
Genome 40: Fitness 29.74
Genome 41: Fitness 58.02
Genome 42: Fitness 64.50
